index_id,symbol,effective_from,effective_to,company_name,sector,listing_exchange,source,source_note
sp500,STX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,STZ,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,SWK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,SWKS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,SYF,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,SYK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,SYMC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,SYY,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,T,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TAP,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TDG,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TEL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TGT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TIF,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TJX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TMK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TMO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TPR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TRIP,2018-01-02,2019-12-22,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-12-23 (TRIP); event=Market-cap rebalance; source_status=official_s&p_press; url=https://press.spglobal.com/2019-12-12-Live-Nation-Entertainment-Zebra-Technologies-Steris-Set-to-Join-S-P-500
sp500,TROW,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TRV,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TSCO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TSN,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TSS,2018-01-02,2019-09-22,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-09-23 (TSS); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2019-09-17-CDW-Set-to-Join-S-P-500
sp500,TWX,2018-01-02,2018-06-19,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2018-06-20 (TWX); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2018-06-12-FLEETCOR-Technologies-Set-to-Join-S-P-500-MSCI-to-Join-S-P-100
sp500,TXN,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TXT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UAA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UAL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UDR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UHS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ULTA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UNH,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UNM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UNP,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UPS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,URI,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,USB,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,UTX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,V,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VAR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VFC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VIAB,2018-01-02,2019-12-04,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-12-05 (VIAB); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2019-11-27-W-R-Berkley-Set-to-Join-S-P-500
sp500,VLO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VMC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VNO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VRSK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VRSN,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VRTX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VTR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,VZ,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WAT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WBA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WDC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WEC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WFC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WHR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WLTW,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WMB,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WMT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WRK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WU,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WY,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WYN,2018-01-02,2018-05-30,Wyndham Worldwide,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2018-05-31 (WYN); event=Spin-off; source_status=official_s&p_press; url=https://press.spglobal.com/2018-05-23-ABIOMED-to-Join-S-P-500-iSelect-Fund-to-Join-S-P-ASX-200
sp500,WYNN,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,XEC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,XEL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,XL,2018-01-02,2018-09-13,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2018-09-14 (XL); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2018-09-13-WellCare-Health-Plans-Set-to-Join-S-P-500
sp500,XLNX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,XOM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,XRAY,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,XRX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,XYL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,YUM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ZBH,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ZION,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ZTS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,HII,2018-01-03,2019-12-31,Huntington Ingalls Industries,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,BKNG,2018-02-27,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WELL,2018-02-28,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,IPGP,2018-03-07,2019-12-31,IPG Photonics,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NKTR,2018-03-19,2019-10-02,Nektar Therapeutics,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-10-03 (NKTR); event=Market-cap rebalance; source_status=official_s&p_press; url=https://press.spglobal.com/2019-09-27-Las-Vegas-Sands-Set-to-Join-S-P-500
sp500,SIVB,2018-03-19,2019-12-31,SVB Financial Group,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TTWO,2018-03-19,2019-12-31,Take-Two Interactive,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,CBRE,2018-03-20,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MSCI,2018-04-04,2019-12-31,MSCI,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,JEF,2018-05-24,2019-09-25,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-09-26 (JEF); event=Spin-off; source_status=official_s&p_press; url=https://press.spglobal.com/2019-09-19-NVR-Set-to-Join-S-P-500
sp500,ABMD,2018-05-31,2019-12-31,Abiomed,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,EVRG,2018-06-05,2019-12-31,Evergy,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,TWTR,2018-06-07,2019-12-31,Twitter,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,BR,2018-06-18,2019-12-31,Broadridge Financial Solutions,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,HFC,2018-06-18,2019-12-31,HollyFrontier,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,FLT,2018-06-20,2019-12-31,FleetCor Technologies,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,CPRT,2018-07-02,2019-12-31,Copart,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ANET,2018-08-28,2019-12-31,Arista Networks,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,WCG,2018-09-14,2019-12-31,WellCare,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ROL,2018-10-01,2019-12-31,Rollins,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,FTNT,2018-10-11,2019-12-31,Fortinet,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,KEYS,2018-11-06,2019-12-31,Keysight,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,JKHY,2018-11-13,2019-12-31,Jack Henry & Associates,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
